4133,CMI890918,L,L,L,E,V,L,V,V,L,L,L
4134,CMI890918,L,L,L,E,E,L,V,L,L,L,L
4135,CMI890918,L,L,L,E,E,L,V,E,L,L,L
4136,CMI890918,L,L,L,E,E,L,V,V,L,L,L
4137,CMI890918,L,L,L,V,V,L,V,L,L,L,L
4138,CMI890918,L,L,L,V,V,L,V,E,L,L,L
4139,CMI890918,L,L,L,V,V,L,V,V,L,L,L
4140,CMI890918,L,L,L,V,E,L,V,L,L,L,L
4141,CMI890918,L,L,L,V,E,L,V,E,L,L,L
4142,CMI890918,L,L,L,V,E,L,V,V,L,L,L
4143,CMI890918,E,L,L,L,V,L,V,L,L,L,L
4144,CMI890918,E,L,L,L,V,L,V,E,L,L,L
4145,CMI890918,E,L,L,L,V,L,V,V,L,L,L
4146,CMI890918,E,L,L,L,E,L,V,L,L,L,L
4147,CMI890918,E,L,L,L,E,L,V,E,L,L,L
4148,CMI890918,E,L,L,L,E,L,V,V,L,L,L
4149,CMI890918,E,L,L,E,V,L,V,L,L,L,L
4150,CMI890918,E,L,L,E,V,L,V,E,L,L,L
4151,CMI890918,E,L,L,E,V,L,V,V,L,L,L
4152,CMI890918,E,L,L,E,E,L,V,L,L,L,L
4153,CMI890918,E,L,L,E,E,L,V,E,L,L,L
4154,CMI890918,E,L,L,E,E,L,V,V,L,L,L
4155,CMI890918,E,L,L,V,V,L,V,L,L,L,L
4156,CMI890918,E,L,L,V,V,L,V,E,L,L,L
4157,CMI890918,E,L,L,V,V,L,V,V,L,L,L
4158,CMI890918,E,L,L,V,E,L,V,L,L,L,L
4159,CMI890918,E,L,L,V,E,L,V,E,L,L,L
4160,CMI890918,E,L,L,V,E,L,V,V,L,L,L
4161,CMI890918,V,L,L,L,V,L,V,L,L,L,L
4162,CMI890918,V,L,L,L,V,L,V,E,L,L,L
4163,CMI890918,V,L,L,L,V,L,V,V,L,L,L
4164,CMI890918,V,L,L,L,E,L,V,L,L,L,L
4165,CMI890918,V,L,L,L,E,L,V,E,L,L,L
4166,CMI890918,V,L,L,L,E,L,V,V,L,L,L
4167,CMI890918,V,L,L,E,V,L,V,L,L,L,L
4168,CMI890918,V,L,L,E,V,L,V,E,L,L,L
4169,CMI890918,V,L,L,E,V,L,V,V,L,L,L
4170,CMI890918,V,L,L,E,E,L,V,L,L,L,L
4171,CMI890918,V,L,L,E,E,L,V,E,L,L,L
4172,CMI890918,V,L,L,E,E,L,V,V,L,L,L
4173,CMI890918,V,L,L,V,V,L,V,L,L,L,L
4174,CMI890918,V,L,L,V,V,L,V,E,L,L,L
4175,CMI890918,V,L,L,V,V,L,V,V,L,L,L
4176,CMI890918,V,L,L,V,E,L,V,L,L,L,L
4177,CMI890918,V,L,L,V,E,L,V,E,L,L,L
4178,CMI890918,V,L,L,V,E,L,V,V,L,L,L
4179,CMX REY,L,L,L,E,E,L,V,E,L,L,E
4180,CMX REY,L,E,L,L,V,L,V,E,L,L,E
4181,CMX todas mías,V,L,L,L,L,L,V,L,V,L,L
4182,CMX todas mías,V,L,L,L,V,L,V,L,V,L,L
4183,CMX todas mías,V,L,L,V,L,L,V,L,V,L,L
4184,CMX todas mías,V,L,L,V,V,L,V,L,V,L,L
4185,CMX todas mías,V,L,E,L,L,L,V,L,V,L,L
4186,CMX todas mías,V,L,E,L,V,L,V,L,V,L,L
4187,CMX todas mías,V,L,E,V,L,L,V,L,V,L,L
4188,CMX todas mías,V,L,E,V,V,L,V,L,V,L,L
4189,CMX todas mías,L,L,L,L,L,L,V,L,V,L,L
4190,CMX todas mías,L,L,L,L,V,L,V,L,V,L,L
4191,CMX todas mías,L,L,L,V,L,L,V,L,V,L,L
4192,CMX todas mías,L,L,L,V,V,L,V,L,V,L,L
4193,CMX todas mías,L,L,E,L,L,L,V,L,V,L,L
4194,CMX todas mías,L,L,E,L,V,L,V,L,V,L,L
4195,CMX todas mías,L,L,E,V,L,L,V,L,V,L,L
4196,CMX todas mías,L,L,E,V,V,L,V,L,V,L,L
4197,Coacoyul,E,V,E,E,E,L,L,L,L,L,L
4198,Coacoyul,L,L,V,V,V,L,L,L,L,L,L
4199,Coacoyul,L,L,L,L,L,L,L,L,L,L,L
4200,Coacoyul,V,V,L,V,V,L,L,V,L,E,L
4201,Coacoyul,L,L,E,E,E,L,L,L,L,L,L
4202,COLIMA_22,V,L,L,V,V,L,L,L,L,L,V
4203,COLIMA_22,E,L,L,V,L,L,V,L,E,L,E
4204,Compas FC,E,L,L,E,L,L,L,L,L,L,E
4205,Compas FC,E,L,L,E,L,L,E,L,L,L,E
4206,Compas FC,E,L,L,E,L,E,L,L,L,L,E
4207,Compas FC,E,L,L,E,L,E,E,L,L,L,E
4208,Compas FC,E,L,L,V,L,L,L,L,L,L,E
4209,Compas FC,E,L,L,V,L,L,E,L,L,L,E
4210,Compas FC,E,L,L,V,L,E,L,L,L,L,E
4211,Compas FC,E,L,L,V,L,E,E,L,L,L,E
4212,Compas FC,V,L,L,E,L,L,L,L,L,L,E
4213,Compas FC,V,L,L,E,L,L,E,L,L,L,E
4214,Compas FC,V,L,L,E,L,E,L,L,L,L,E
4215,Compas FC,V,L,L,E,L,E,E,L,L,L,E
4216,Compas FC,V,L,L,V,L,L,L,L,L,L,E
4217,Compas FC,V,L,L,V,L,L,E,L,L,L,E
4218,Compas FC,V,L,L,V,L,E,L,L,L,L,E
4219,Compas FC,V,L,L,V,L,E,E,L,L,L,E
4220,Coquita,V,L,L,E,V,E,L,V,L,L,V
4221,CORGAL9,L,L,L,E,V,L,V,L,V,L,L
4222,CORGAL9,E,L,L,L,L,L,E,L,E,L,L
4223,Corpus,V,L,L,V,V,L,V,L,L,L,V
4224,Corpus,V,L,L,L,V,L,V,L,L,L,V
4225,Corpus,V,E,L,L,V,L,V,L,L,L,L
4226,Corpus,E,V,E,L,V,L,E,V,L,L,L
4227,Corpus,L,L,L,L,V,L,V,V,L,L,L
4228,Corpus,L,L,L,V,L,L,L,V,L,L,L
4229,Correcaminos,L,L,L,L,E,L,L,L,E,L,V
4230,Correcaminos,V,L,L,L,V,L,E,V,E,L,V
4231,Correcaminos,L,L,L,E,V,E,E,V,E,L,V
4232,Correcaminos,E,L,L,L,E,V,E,L,L,L,V
4233,corrioso,V,L,L,E,E,L,E,V,E,L,E
4234,corrioso,V,L,L,L,V,L,L,V,L,L,L
4235,corrioso,L,L,L,E,V,L,E,E,V,L,E
4236,corrioso,V,L,V,V,E,E,V,L,L,L,L
4237,COVAAPM,V,L,L,L,V,L,V,V,L,L,L
4238,COVAAPM,V,L,L,L,V,L,V,E,L,L,L
4239,Coyotes,V,L,L,V,V,L,V,L,L,L,L
4240,CR2,V,L,L,V,E,L,V,E,L,L,V
4241,CR2,V,L,L,L,V,L,V,L,E,L,V
4242,CRICOSO - CHAN,V,L,L,L,L,E,V,V,E,L,L
4243,Cristal,V,V,L,L,V,L,V,L,L,L,V
4244,Cristal,V,V,L,E,L,E,V,L,V,V,L
4245,Cristal,V,L,L,V,E,V,L,E,V,V,E
4246,Cristal,L,V,L,L,V,L,V,L,E,L,E
4247,Cristal,L,L,L,L,E,E,V,E,L,L,L
4248,Cristal,L,E,L,L,L,E,L,V,V,E,L
4249,Cristal,E,L,L,L,E,E,V,L,E,L,V
4250,Cristal,E,V,L,L,V,L,V,L,V,L,L
4251,Cristal,E,L,V,V,E,V,V,L,L,L,L
4252,Cristal,V,E,L,E,L,E,L,E,E,L,E
4253,Cristal gallardo,L,L,L,E,L,L,V,L,L,L,E
4254,CRISTIAN MEDINA,V,L,E,E,V,L,L,V,V,E,L
4255,CRISTIAN MEDINA,E,L,E,E,V,L,L,V,V,E,E
4256,CRISTIAN MEDINA,L,L,L,E,V,L,E,L,L,L,V
4257,CRISTIAN MEDINA,L,L,L,E,L,L,E,V,L,L,V
4258,CRISTIAN MEDINA,V,L,L,L,E,L,V,L,L,L,L
4259,CRISTIAN MEDINA,V,L,L,V,V,V,V,V,L,L,L
4260,CRISTIAN MEDINA,V,L,E,L,E,L,V,E,E,L,L
4261,Cristiana �,E,E,E,L,L,L,E,L,L,L,L
4262,Cristiana �,L,L,L,L,E,E,V,E,V,L,L
4263,Cristiana �,V,L,L,V,L,L,V,L,L,L,L
4264,Cristiana �,V,L,L,L,L,L,V,L,L,L,L
4265,Cristiana �,L,L,L,L,V,L,V,L,L,L,L
4266,Cristiana �,L,L,L,L,V,L,E,L,L,L,L
4267,Cristiana �,L,L,L,L,L,L,V,L,L,L,L
4268,Cristiana �,L,L,L,L,L,L,E,L,L,L,L
4269,Cristiana �,V,V,V,V,V,L,V,V,L,L,L
4270,Cristiana �,V,V,V,V,V,L,V,V,L,E,L
4271,Cristiana �,V,V,L,V,V,L,V,V,L,L,L
4272,Cristiana �,V,V,L,V,V,L,V,V,L,E,L
4273,Cristiana �,E,E,L,L,L,L,L,E,L,L,L
4274,Cristiana �,E,E,L,V,L,L,L,E,L,L,L
4275,Cristiana �,L,L,L,V,V,L,V,L,L,L,L
4276,Cristiana �,L,L,L,V,V,L,L,L,L,L,L
4277,Cristiana �,L,L,L,L,V,L,V,L,L,L,L
4278,Cristiana �,L,L,L,L,V,L,L,L,L,L,L
4279,Cristofer Bryan,V,L,L,L,V,E,V,L,L,L,V
4280,CROMADO,E,L,L,L,E,L,V,V,E,L,V
4281,CROMADO,E,L,L,L,E,E,E,V,E,L,L
4282,CROMADO,V,V,L,L,V,L,L,V,L,L,L
4283,CROMADO,V,E,L,L,V,L,V,V,L,L,L
4284,Cruz Morales 1,V,V,L,E,E,L,V,L,V,L,L
4285,Cruz Morales 2,L,L,L,E,E,L,L,V,L,L,E
4286,Cruz Morales 3,L,L,L,L,E,L,V,L,L,L,L
4287,Cruz Morales 4,E,L,L,E,E,L,V,L,L,L,L
4288,Cuate ornelas,E,L,L,L,E,L,V,E,L,L,L
4289,Cuate ornelas,E,E,L,L,V,L,V,E,L,L,L
4290,CVR TK,L,L,L,L,V,V,L,V,L,L,L
4291,Dadopesa01,V,V,L,V,V,L,V,V,L,L,V
4292,Dadopesa01,V,L,L,V,V,L,V,V,L,L,V
4293,Dadopesa01,E,V,L,V,V,L,V,V,L,L,V
4294,Dadopesa01,E,L,L,V,V,L,V,V,L,L,V
4295,DadopesaFE,V,L,V,V,L,E,L,V,V,V,L
4296,DadopesaFE,E,L,E,V,L,E,V,E,V,L,L
4297,DadopesaFE,V,V,E,L,V,L,V,L,L,L,V
4298,DadopesaFE,L,L,L,V,E,V,L,L,L,L,V
4299,DAFFY DUCK,E,L,E,E,V,V,V,L,L,L,E
4300,DAFFY DUCK,E,L,E,E,V,L,V,L,L,L,E
4301,DAFFY DUCK,E,L,E,E,V,L,V,V,L,L,E
4302,DAFFY DUCK,E,L,E,L,E,V,V,L,L,L,E
4303,DAFFY DUCK,E,L,E,L,E,V,V,V,L,L,E
4304,DAFFY DUCK,E,L,E,L,E,L,V,L,L,L,E
4305,DAFFY DUCK,E,L,E,L,E,L,V,V,L,L,E
4306,DAFFY DUCK,E,L,E,L,V,V,E,L,L,L,E
4307,DAFFY DUCK,E,L,E,L,V,V,E,V,L,L,E
4308,DAFFY DUCK,E,L,E,L,V,V,V,L,L,L,E
4309,DAFFY DUCK,E,L,E,L,V,V,V,E,L,L,E
4310,DAFFY DUCK,E,L,E,L,V,L,E,L,L,L,E
4311,DAFFY DUCK,E,L,E,L,V,L,E,V,L,L,E
4312,DAFFY DUCK,E,L,E,L,V,L,V,L,L,L,E
4313,DAFFY DUCK,E,L,E,L,V,L,V,E,L,L,E
4314,DAFFY DUCK,E,L,E,L,V,L,V,V,L,L,E
4315,DAFFY DUCK,E,L,V,E,E,V,V,L,L,L,E
4316,DAFFY DUCK,E,L,V,E,E,L,V,L,L,L,E
4317,DAFFY DUCK,E,L,V,E,E,L,V,V,L,L,E
4318,DAFFY DUCK,E,L,V,E,V,V,E,L,L,L,E
4319,DAFFY DUCK,E,L,V,E,V,L,E,L,L,L,E
4320,DAFFY DUCK,E,L,V,E,V,L,E,V,L,L,E
4321,DAFFY DUCK,E,L,V,E,V,L,V,L,L,L,E
4322,DAFFY DUCK,E,L,V,E,V,L,V,E,L,L,E
4323,DAFFY DUCK,E,L,V,L,E,V,E,L,L,L,E
4324,DAFFY DUCK,E,L,V,L,E,V,E,V,L,L,E
4325,DAFFY DUCK,E,L,V,L,E,V,V,L,L,L,E
4326,DAFFY DUCK,E,L,V,L,E,V,V,E,L,L,E
4327,DAFFY DUCK,E,L,V,L,E,L,E,L,L,L,E
4328,DAFFY DUCK,E,L,V,L,E,L,E,V,L,L,E
4329,DAFFY DUCK,E,L,V,L,E,L,V,L,L,L,E
4330,DAFFY DUCK,E,L,V,L,E,L,V,E,L,L,E
4331,DAFFY DUCK,E,L,V,L,E,L,V,V,L,L,E
4332,DAFFY DUCK,E,L,V,L,V,V,E,L,L,L,E
4333,DAFFY DUCK,E,L,V,L,V,V,E,E,L,L,E
4334,DAFFY DUCK,E,L,V,L,V,L,E,L,L,L,E
4335,DAFFY DUCK,E,L,V,L,V,L,E,E,L,L,E
4336,DAFFY DUCK,E,L,V,L,V,L,E,V,L,L,E
4337,DAFFY DUCK,E,L,V,L,V,L,V,L,L,L,E
4338,DAFFY DUCK,E,L,V,L,V,L,V,E,L,L,E
4339,DAFFY DUCK,E,L,L,E,E,V,V,L,L,L,E
4340,DAFFY DUCK,E,L,L,E,E,V,V,V,L,L,E
4341,DAFFY DUCK,E,L,L,E,E,L,V,L,L,L,E
4342,DAFFY DUCK,E,L,L,E,E,L,V,V,L,L,E
4343,DAFFY DUCK,E,L,L,E,V,V,E,L,L,L,E
4344,DAFFY DUCK,E,L,L,E,V,V,E,V,L,L,E
4345,DAFFY DUCK,E,L,L,E,V,V,V,L,L,L,E
4346,DAFFY DUCK,E,L,L,E,V,V,V,E,L,L,E
4347,DAFFY DUCK,E,L,L,E,V,L,E,L,L,L,E
4348,DAFFY DUCK,E,L,L,E,V,L,E,V,L,L,E
4349,DAFFY DUCK,E,L,L,E,V,L,V,L,L,L,E
4350,DAFFY DUCK,E,L,L,E,V,L,V,E,L,L,E
4351,DAFFY DUCK,E,L,L,E,V,L,V,V,L,L,E
4352,DAFFY DUCK,E,L,L,L,E,V,E,L,L,L,E
4353,DAFFY DUCK,E,L,L,L,E,V,E,V,L,L,E
4354,DAFFY DUCK,E,L,L,L,E,V,V,L,L,L,E
4355,DAFFY DUCK,E,L,L,L,E,V,V,E,L,L,E
4356,DAFFY DUCK,E,L,L,L,E,V,V,V,L,L,E
4357,DAFFY DUCK,E,L,L,L,E,L,E,L,L,L,E
4358,DAFFY DUCK,E,L,L,L,E,L,E,V,L,L,E
4359,DAFFY DUCK,E,L,L,L,E,L,V,L,L,L,E
4360,DAFFY DUCK,E,L,L,L,E,L,V,E,L,L,E
4361,DAFFY DUCK,E,L,L,L,E,L,V,V,L,L,E
4362,DAFFY DUCK,E,L,L,L,V,V,E,L,L,L,E
4363,DAFFY DUCK,E,L,L,L,V,V,E,E,L,L,E
4364,DAFFY DUCK,E,L,L,L,V,V,E,V,L,L,E
4365,DAFFY DUCK,E,L,L,L,V,V,V,L,L,L,E
4366,DAFFY DUCK,E,L,L,L,V,V,V,E,L,L,E
4367,DAFFY DUCK,E,L,L,L,V,L,E,L,L,L,E
4368,DAFFY DUCK,E,L,L,L,V,L,E,E,L,L,E
4369,DAFFY DUCK,E,L,L,L,V,L,E,V,L,L,E
4370,DAFFY DUCK,E,L,L,L,V,L,V,L,L,L,E
4371,DAFFY DUCK,E,L,L,L,V,L,V,E,L,L,E
4372,DAFFY DUCK,E,L,L,L,V,L,V,V,L,L,E
4373,DAFFY DUCK,V,L,E,E,E,V,V,L,L,L,E
4374,DAFFY DUCK,V,L,E,E,E,L,V,L,L,L,E
4375,DAFFY DUCK,V,L,E,E,E,L,V,V,L,L,E
4376,DAFFY DUCK,V,L,E,E,V,V,E,L,L,L,E
4377,DAFFY DUCK,V,L,E,E,V,L,E,L,L,L,E
4378,DAFFY DUCK,V,L,E,E,V,L,E,V,L,L,E
4379,DAFFY DUCK,V,L,E,E,V,L,V,L,L,L,E
4380,DAFFY DUCK,V,L,E,E,V,L,V,E,L,L,E
4381,DAFFY DUCK,V,L,E,L,E,V,E,L,L,L,E
4382,DAFFY DUCK,V,L,E,L,E,V,E,V,L,L,E
4383,DAFFY DUCK,V,L,E,L,E,V,V,L,L,L,E
4384,DAFFY DUCK,V,L,E,L,E,V,V,E,L,L,E
4385,DAFFY DUCK,V,L,E,L,E,L,E,L,L,L,E
4386,DAFFY DUCK,V,L,E,L,E,L,E,V,L,L,E
4387,DAFFY DUCK,V,L,E,L,E,L,V,L,L,L,E
4388,DAFFY DUCK,V,L,E,L,E,L,V,E,L,L,E
4389,DAFFY DUCK,V,L,E,L,E,L,V,V,L,L,E
4390,DAFFY DUCK,V,L,E,L,V,V,E,L,L,L,E
4391,DAFFY DUCK,V,L,E,L,V,V,E,E,L,L,E
4392,DAFFY DUCK,V,L,E,L,V,L,E,L,L,L,E
4393,DAFFY DUCK,V,L,E,L,V,L,E,E,L,L,E
4394,DAFFY DUCK,V,L,E,L,V,L,E,V,L,L,E
4395,DAFFY DUCK,V,L,E,L,V,L,V,L,L,L,E
4396,DAFFY DUCK,V,L,E,L,V,L,V,E,L,L,E
4397,DAFFY DUCK,V,L,V,E,E,V,E,L,L,L,E
4398,DAFFY DUCK,V,L,V,E,E,L,E,L,L,L,E
4399,DAFFY DUCK,V,L,V,E,E,L,E,V,L,L,E
4400,DAFFY DUCK,V,L,V,E,E,L,V,L,L,L,E
4401,DAFFY DUCK,V,L,V,E,E,L,V,E,L,L,E
4402,DAFFY DUCK,V,L,V,E,V,L,E,L,L,L,E
4403,DAFFY DUCK,V,L,V,E,V,L,E,E,L,L,E
4404,DAFFY DUCK,V,L,V,L,E,V,E,L,L,L,E
4405,DAFFY DUCK,V,L,V,L,E,V,E,E,L,L,E
4406,DAFFY DUCK,V,L,V,L,E,L,E,L,L,L,E
4407,DAFFY DUCK,V,L,V,L,E,L,E,E,L,L,E
4408,DAFFY DUCK,V,L,V,L,E,L,E,V,L,L,E
4409,DAFFY DUCK,V,L,V,L,E,L,V,L,L,L,E
4410,DAFFY DUCK,V,L,V,L,E,L,V,E,L,L,E
4411,DAFFY DUCK,V,L,V,L,V,L,E,L,L,L,E
4412,DAFFY DUCK,V,L,V,L,V,L,E,E,L,L,E
4413,DAFFY DUCK,V,L,L,E,E,V,E,L,L,L,E
4414,DAFFY DUCK,V,L,L,E,E,V,E,V,L,L,E
4415,DAFFY DUCK,V,L,L,E,E,V,V,L,L,L,E
4416,DAFFY DUCK,V,L,L,E,E,V,V,E,L,L,E
4417,DAFFY DUCK,V,L,L,E,E,L,E,L,L,L,E
4418,DAFFY DUCK,V,L,L,E,E,L,E,V,L,L,E
4419,DAFFY DUCK,V,L,L,E,E,L,V,L,L,L,E
4420,DAFFY DUCK,V,L,L,E,E,L,V,E,L,L,E
4421,DAFFY DUCK,V,L,L,E,E,L,V,V,L,L,E
4422,DAFFY DUCK,V,L,L,E,V,V,E,L,L,L,E
4423,DAFFY DUCK,V,L,L,E,V,V,E,E,L,L,E
4424,DAFFY DUCK,V,L,L,E,V,L,E,L,L,L,E
4425,DAFFY DUCK,V,L,L,E,V,L,E,E,L,L,E
4426,DAFFY DUCK,V,L,L,E,V,L,E,V,L,L,E
4427,DAFFY DUCK,V,L,L,E,V,L,V,L,L,L,E
4428,DAFFY DUCK,V,L,L,E,V,L,V,E,L,L,E
4429,DAFFY DUCK,V,L,L,L,E,V,E,L,L,L,E
4430,DAFFY DUCK,V,L,L,L,E,V,E,E,L,L,E
4431,DAFFY DUCK,V,L,L,L,E,V,E,V,L,L,E
4432,DAFFY DUCK,V,L,L,L,E,V,V,L,L,L,E
4433,DAFFY DUCK,V,L,L,L,E,V,V,E,L,L,E
4434,DAFFY DUCK,V,L,L,L,E,L,E,L,L,L,E
4435,DAFFY DUCK,V,L,L,L,E,L,E,E,L,L,E
4436,DAFFY DUCK,V,L,L,L,E,L,E,V,L,L,E
4437,DAFFY DUCK,V,L,L,L,E,L,V,L,L,L,E
4438,DAFFY DUCK,V,L,L,L,E,L,V,E,L,L,E
4439,DAFFY DUCK,V,L,L,L,E,L,V,V,L,L,E
4440,DAFFY DUCK,V,L,L,L,V,V,E,L,L,L,E
4441,DAFFY DUCK,V,L,L,L,V,V,E,E,L,L,E
4442,DAFFY DUCK,V,L,L,L,V,L,E,L,L,L,E
4443,DAFFY DUCK,V,L,L,L,V,L,E,E,L,L,E
4444,DAFFY DUCK,V,L,L,L,V,L,E,V,L,L,E
4445,DAFFY DUCK,V,L,L,L,V,L,V,L,L,L,E
4446,DAFFY DUCK,V,L,L,L,V,L,V,E,L,L,E
4447,DAFFY DUCK,L,L,E,E,E,V,V,L,L,L,E
4448,DAFFY DUCK,L,L,E,E,E,V,V,V,L,L,E
4449,DAFFY DUCK,L,L,E,E,E,L,V,L,L,L,E
4450,DAFFY DUCK,L,L,E,E,E,L,V,V,L,L,E
4451,DAFFY DUCK,L,L,E,E,V,V,E,L,L,L,E
4452,DAFFY DUCK,L,L,E,E,V,V,E,V,L,L,E
4453,DAFFY DUCK,L,L,E,E,V,V,V,L,L,L,E
4454,DAFFY DUCK,L,L,E,E,V,V,V,E,L,L,E
4455,DAFFY DUCK,L,L,E,E,V,L,E,L,L,L,E
4456,DAFFY DUCK,L,L,E,E,V,L,E,V,L,L,E
4457,DAFFY DUCK,L,L,E,E,V,L,V,L,L,L,E
4458,DAFFY DUCK,L,L,E,E,V,L,V,E,L,L,E
4459,DAFFY DUCK,L,L,E,E,V,L,V,V,L,L,E
4460,DAFFY DUCK,L,L,E,L,E,V,E,L,L,L,E
4461,DAFFY DUCK,L,L,E,L,E,V,E,V,L,L,E
4462,DAFFY DUCK,L,L,E,L,E,V,V,L,L,L,E
4463,DAFFY DUCK,L,L,E,L,E,V,V,E,L,L,E
4464,DAFFY DUCK,L,L,E,L,E,V,V,V,L,L,E
4465,DAFFY DUCK,L,L,E,L,E,L,E,L,L,L,E
4466,DAFFY DUCK,L,L,E,L,E,L,E,V,L,L,E
4467,DAFFY DUCK,L,L,E,L,E,L,V,L,L,L,E
4468,DAFFY DUCK,L,L,E,L,E,L,V,E,L,L,E
4469,DAFFY DUCK,L,L,E,L,E,L,V,V,L,L,E
4470,DAFFY DUCK,L,L,E,L,V,V,E,L,L,L,E
4471,DAFFY DUCK,L,L,E,L,V,V,E,E,L,L,E
4472,DAFFY DUCK,L,L,E,L,V,V,E,V,L,L,E
4473,DAFFY DUCK,L,L,E,L,V,V,V,L,L,L,E
4474,DAFFY DUCK,L,L,E,L,V,V,V,E,L,L,E
4475,DAFFY DUCK,L,L,E,L,V,L,E,L,L,L,E
4476,DAFFY DUCK,L,L,E,L,V,L,E,E,L,L,E
4477,DAFFY DUCK,L,L,E,L,V,L,E,V,L,L,E
4478,DAFFY DUCK,L,L,E,L,V,L,V,L,L,L,E
4479,DAFFY DUCK,L,L,E,L,V,L,V,E,L,L,E
4480,DAFFY DUCK,L,L,E,L,V,L,V,V,L,L,E
4481,DAFFY DUCK,L,L,V,E,E,V,E,L,L,L,E
4482,DAFFY DUCK,L,L,V,E,E,V,E,V,L,L,E
4483,DAFFY DUCK,L,L,V,E,E,V,V,L,L,L,E
4484,DAFFY DUCK,L,L,V,E,E,V,V,E,L,L,E
4485,DAFFY DUCK,L,L,V,E,E,L,E,L,L,L,E
4486,DAFFY DUCK,L,L,V,E,E,L,E,V,L,L,E
4487,DAFFY DUCK,L,L,V,E,E,L,V,L,L,L,E
4488,DAFFY DUCK,L,L,V,E,E,L,V,E,L,L,E
4489,DAFFY DUCK,L,L,V,E,E,L,V,V,L,L,E
4490,DAFFY DUCK,L,L,V,E,V,V,E,L,L,L,E
4491,DAFFY DUCK,L,L,V,E,V,V,E,E,L,L,E
4492,DAFFY DUCK,L,L,V,E,V,L,E,L,L,L,E
4493,DAFFY DUCK,L,L,V,E,V,L,E,E,L,L,E
4494,DAFFY DUCK,L,L,V,E,V,L,E,V,L,L,E
4495,DAFFY DUCK,L,L,V,E,V,L,V,L,L,L,E
4496,DAFFY DUCK,L,L,V,E,V,L,V,E,L,L,E
4497,DAFFY DUCK,L,L,V,L,E,V,E,L,L,L,E
4498,DAFFY DUCK,L,L,V,L,E,V,E,E,L,L,E
4499,DAFFY DUCK,L,L,V,L,E,V,E,V,L,L,E
4500,DAFFY DUCK,L,L,V,L,E,V,V,L,L,L,E
4501,DAFFY DUCK,L,L,V,L,E,V,V,E,L,L,E
4502,DAFFY DUCK,L,L,V,L,E,L,E,L,L,L,E
4503,DAFFY DUCK,L,L,V,L,E,L,E,E,L,L,E
4504,DAFFY DUCK,L,L,V,L,E,L,E,V,L,L,E
4505,DAFFY DUCK,L,L,V,L,E,L,V,L,L,L,E
4506,DAFFY DUCK,L,L,V,L,E,L,V,E,L,L,E
4507,DAFFY DUCK,L,L,V,L,E,L,V,V,L,L,E
4508,DAFFY DUCK,L,L,V,L,V,V,E,L,L,L,E
4509,DAFFY DUCK,L,L,V,L,V,V,E,E,L,L,E
4510,DAFFY DUCK,L,L,V,L,V,L,E,L,L,L,E
4511,DAFFY DUCK,L,L,V,L,V,L,E,E,L,L,E
4512,DAFFY DUCK,L,L,V,L,V,L,E,V,L,L,E
4513,DAFFY DUCK,L,L,V,L,V,L,V,L,L,L,E
4514,DAFFY DUCK,L,L,V,L,V,L,V,E,L,L,E
4515,DAFFY DUCK,L,L,L,E,E,V,E,L,L,L,E
4516,DAFFY DUCK,L,L,L,E,E,V,E,V,L,L,E
4517,DAFFY DUCK,L,L,L,E,E,V,V,L,L,L,E
4518,DAFFY DUCK,L,L,L,E,E,V,V,E,L,L,E
4519,DAFFY DUCK,L,L,L,E,E,V,V,V,L,L,E
4520,DAFFY DUCK,L,L,L,E,E,L,E,L,L,L,E
4521,DAFFY DUCK,L,L,L,E,E,L,E,V,L,L,E
4522,DAFFY DUCK,L,L,L,E,E,L,V,L,L,L,E
4523,DAFFY DUCK,L,L,L,E,E,L,V,E,L,L,E
4524,DAFFY DUCK,L,L,L,E,E,L,V,V,L,L,E
4525,DAFFY DUCK,L,L,L,E,V,V,E,L,L,L,E
4526,DAFFY DUCK,L,L,L,E,V,V,E,E,L,L,E
4527,DAFFY DUCK,L,L,L,E,V,V,E,V,L,L,E
4528,DAFFY DUCK,L,L,L,E,V,V,V,L,L,L,E
4529,DAFFY DUCK,L,L,L,E,V,V,V,E,L,L,E
4530,DAFFY DUCK,L,L,L,E,V,L,E,L,L,L,E
4531,DAFFY DUCK,L,L,L,E,V,L,E,E,L,L,E
4532,DAFFY DUCK,L,L,L,E,V,L,E,V,L,L,E
4533,DAFFY DUCK,L,L,L,E,V,L,V,L,L,L,E
4534,DAFFY DUCK,L,L,L,E,V,L,V,E,L,L,E
4535,DAFFY DUCK,L,L,L,E,V,L,V,V,L,L,E
4536,DAFFY DUCK,L,L,L,L,E,V,E,L,L,L,E
4537,DAFFY DUCK,L,L,L,L,E,V,E,E,L,L,E
4538,DAFFY DUCK,L,L,L,L,E,V,E,V,L,L,E
4539,DAFFY DUCK,L,L,L,L,E,V,V,L,L,L,E
4540,DAFFY DUCK,L,L,L,L,E,V,V,E,L,L,E
4541,DAFFY DUCK,L,L,L,L,E,V,V,V,L,L,E
4542,DAFFY DUCK,L,L,L,L,E,L,E,L,L,L,E
4543,DAFFY DUCK,L,L,L,L,E,L,E,E,L,L,E
4544,DAFFY DUCK,L,L,L,L,E,L,E,V,L,L,E
4545,DAFFY DUCK,L,L,L,L,E,L,V,L,L,L,E
4546,DAFFY DUCK,L,L,L,L,E,L,V,E,L,L,E
